Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Price_Change,Price_Change_Pct,Return,Minute_Return,Volume_MA_20,Volume_Ratio,Price_Volatility
2025-07-25 09:30:00-04:00,809.0,815.1900024414062,807.8099975585938,814.4349975585938,174416,0.0,0.0,LLY,5.43499755859375,0.6718167563156675,,,,,
2025-07-25 09:35:00-04:00,813.989990234375,814.9899291992188,810.6500244140625,812.1950073242188,86528,0.0,0.0,LLY,-1.79498291015625,-0.2205165827210497,-0.002750360975510291,-0.03300433170612349,,,
2025-07-25 09:40:00-04:00,813.02001953125,814.6544189453125,812.52001953125,813.47998046875,58569,0.0,0.0,LLY,0.4599609375,0.05657436796761688,0.0015820992901256492,0.01898519148150779,,,
2025-07-25 09:45:00-04:00,814.1199951171875,814.1199951171875,810.655029296875,812.1599731445312,94569,0.0,0.0,LLY,-1.96002197265625,-0.2407534496648884,-0.0016226672516982399,-0.01947200702037888,,,
2025-07-25 09:50:00-04:00,811.9600219726562,812.0250244140625,809.2000122070312,811.0,28077,0.0,0.0,LLY,-0.96002197265625,-0.11823512816848758,-0.0014282569726258298,-0.017139083671509958,,,
2025-07-25 09:55:00-04:00,810.8350219726562,812.010009765625,810.2100219726562,811.1799926757812,30811,0.0,0.0,LLY,0.344970703125,0.04254511630315759,0.00022193918098789567,0.002663270171854748,,,
2025-07-25 10:00:00-04:00,811.1799926757812,811.52001953125,809.6099853515625,810.1749877929688,27047,0.0,0.0,LLY,-1.0050048828125,-0.12389419017810861,-0.0012389419017810877,-0.014867302821373052,,,
2025-07-25 10:05:00-04:00,810.1199951171875,810.1400146484375,809.2100219726562,809.6900024414062,27807,0.0,0.0,LLY,-0.42999267578125,-0.05307765249258533,-0.0005986180255744822,-0.007183416306893786,,,
2025-07-25 10:10:00-04:00,809.6900024414062,810.9099731445312,809.3800048828125,810.7000122070312,43218,0.0,0.0,LLY,1.010009765625,0.12474030339754505,0.0012474030339755249,0.014968836407706299,,,
2025-07-25 10:15:00-04:00,810.7000122070312,811.2650146484375,809.0999755859375,810.27001953125,36493,0.0,0.0,LLY,-0.42999267578125,-0.05303967797047983,-0.0005303967797047893,-0.006364761356457471,,,
2025-07-25 10:20:00-04:00,810.6799926757812,811.47998046875,807.989990234375,809.22998046875,16736,0.0,0.0,LLY,-1.45001220703125,-0.17886369715937467,-0.0012835709546573648,-0.015402851455888378,,,
2025-07-25 10:25:00-04:00,809.7299194335938,809.72998046875,808.8599853515625,808.8599853515625,12491,0.0,0.0,LLY,-0.86993408203125,-0.10743509176982975,-0.0004572187463608435,-0.005486624956330122,,,
2025-07-25 10:30:00-04:00,808.760009765625,809.0999755859375,807.4949951171875,807.9400024414062,29256,0.0,0.0,LLY,-0.82000732421875,-0.10139068627495373,-0.001137382151196853,-0.013648585814362235,,,
2025-07-25 10:35:00-04:00,808.4304809570312,808.4304809570312,805.8599853515625,805.8599853515625,15083,0.0,0.0,LLY,-2.57049560546875,-0.31796124292910893,-0.002574469742256169,-0.03089363690707403,,,
2025-07-25 10:40:00-04:00,805.739990234375,807.030029296875,805.52001953125,806.6300048828125,30546,0.0,0.0,LLY,0.8900146484375,0.11045928701870823,0.0009555252093997879,0.011466302512797455,,,
2025-07-25 10:45:00-04:00,806.6300048828125,808.6500244140625,806.5499877929688,808.02001953125,33724,0.0,0.0,LLY,1.3900146484375,0.17232369736102762,0.0017232369736102093,0.020678843683322512,,,
2025-07-25 10:50:00-04:00,808.02001953125,809.3499755859375,807.6099853515625,809.1649780273438,46378,0.0,0.0,LLY,1.14495849609375,0.1416992733370598,0.0014169927333707033,0.01700391280044844,,,
2025-07-25 10:55:00-04:00,809.155029296875,809.155029296875,807.8800048828125,808.0,19046,0.0,0.0,LLY,-1.155029296875,-0.14274511744414128,-0.0014397286820097,-0.0172767441841164,,,
2025-07-25 11:00:00-04:00,808.0,808.4949951171875,807.6500244140625,808.0250244140625,15429,0.0,0.0,LLY,0.0250244140625,0.003097080948329208,3.097080948322173e-05,0.00037164971379866074,,,
2025-07-25 11:05:00-04:00,808.4849853515625,808.4849853515625,804.2600708007812,804.2600708007812,29316,0.0,0.0,LLY,-4.22491455078125,-0.5225718012492321,-0.004659451749048693,-0.05591342098858432,42777.0,0.6853215513009328,
2025-07-25 11:10:00-04:00,804.760009765625,805.8787231445312,804.4000244140625,805.5250244140625,18698,0.0,0.0,LLY,0.7650146484375,0.09506121566108879,0.00157281662885711,0.01887379954628532,34991.1,0.5343644526751088,0.0016925513218688534
2025-07-25 11:15:00-04:00,805.5449829101562,806.4500122070312,804.72998046875,806.1400146484375,89643,0.0,0.0,LLY,0.59503173828125,0.07386697836930292,0.0007634650888994621,0.009161581066793545,35146.85,2.550527287651667,0.0016332984008897865
2025-07-25 11:20:00-04:00,806.0225219726562,806.989990234375,805.969970703125,806.7100219726562,18284,0.0,0.0,LLY,0.6875,0.08529538334951427,0.0007070822857830894,0.008484987429397073,33132.6,0.5518431997488878,0.0015893033762461966
2025-07-25 11:25:00-04:00,806.97998046875,807.375,805.6799926757812,806.2849731445312,16470,0.0,0.0,LLY,-0.69500732421875,-0.0861244815286547,-0.0005268917164132914,-0.006322700596959496,29227.65,0.5635075006030249,0.001564226211572623
2025-07-25 11:30:00-04:00,806.280029296875,806.7100219726562,805.780029296875,806.3049926757812,12076,0.0,0.0,LLY,0.02496337890625,0.003096117725750888,2.482934932035441e-05,0.0002979521918442529,28427.6,0.4247984353234181,0.0015457203167264818
2025-07-25 11:35:00-04:00,806.2999877929688,806.3099975585938,805.6701049804688,805.8900146484375,9606,0.0,0.0,LLY,-0.40997314453125,-0.05084622978271923,-0.000514666324918367,-0.006175995899020403,27367.35,0.3510021978744745,0.0015416726093424647
2025-07-25 11:40:00-04:00,805.5700073242188,805.5700073242188,802.3699951171875,803.739990234375,29930,0.0,0.0,LLY,-1.83001708984375,-0.22717045982413553,-0.0026678881422801393,-0.03201465770736167,27511.5,1.0879086927284953,0.0016174599619248097
2025-07-25 11:45:00-04:00,802.7901000976562,803.6875,802.7899780273438,803.5900268554688,8403,0.0,0.0,LLY,0.7999267578125,0.0996433261590037,-0.00018658195526954913,-0.0022389834632345895,26541.3,0.316600920075505,0.0016173861807702097
2025-07-25 11:50:00-04:00,803.7000122070312,804.0900268554688,803.1799926757812,803.9400024414062,9510,0.0,0.0,LLY,0.239990234375,0.029860673227559822,0.00043551509381845044,0.005226181125821405,24855.9,0.3826053371634099,0.001584326046566148
2025-07-25 11:55:00-04:00,803.9249877929688,804.6849975585938,803.9249877929688,804.6849975585938,6527,0.0,0.0,LLY,0.760009765625,0.09453739803653446,0.0009266799946825444,0.011120159936190532,23357.6,0.27943795595437887,0.0016121135727535894
2025-07-25 12:00:00-04:00,804.739990234375,809.5,804.739990234375,807.14501953125,91184,0.0,0.0,LLY,2.405029296875,0.2988579325074366,0.003057124191602867,0.0366854902992344,27080.0,3.367208271787297,0.0017640671293019708
2025-07-25 12:05:00-04:00,807.14501953125,807.1500244140625,804.8300170898438,805.239990234375,15003,0.0,0.0,LLY,-1.905029296875,-0.23602069650152177,-0.0023602069650152657,-0.02832248358018319,27205.6,0.551467344958391,0.0018327706069316018
2025-07-25 12:10:00-04:00,805.1900024414062,805.1900024414062,803.22998046875,803.22998046875,15809,0.0,0.0,LLY,-1.96002197265625,-0.24342353565162167,-0.0024961623739525596,-0.029953948487430715,26533.25,0.5958184542036878,0.0018926689499291693
2025-07-25 12:15:00-04:00,803.2000122070312,803.77001953125,802.8699951171875,803.3800048828125,16695,0.0,0.0,LLY,0.17999267578125,0.0224094463453339,0.00018677641237307974,0.002241316948476957,26613.85,0.6273049558782363,0.0018164782278178243
2025-07-25 12:20:00-04:00,803.5999755859375,804.2559204101562,803.594970703125,803.9349975585938,9996,0.0,0.0,LLY,0.33502197265625,0.04169014221434885,0.0006908221170656148,0.008289865404787378,25586.35,0.39067706022938015,0.0018089284982853698
2025-07-25 12:25:00-04:00,803.9349975585938,804.2899780273438,803.9000244140625,804.0449829101562,8739,0.0,0.0,LLY,0.1099853515625,0.013680876177365802,0.00013680876177368795,0.0016417051412842554,24337.1,0.3590814024678372,0.0017557366722753362
2025-07-25 12:30:00-04:00,804.0499877929688,804.419921875,803.25,803.4000244140625,10786,0.0,0.0,LLY,-0.64996337890625,-0.08083619038293004,-0.00080214230522202,-0.00962570766266424,22557.5,0.47815582400531975,0.0017148146693180403
2025-07-25 12:35:00-04:00,803.4000244140625,804.52001953125,803.0001220703125,804.0,9020,0.0,0.0,LLY,0.5999755859375,0.07467955784231842,0.000746795578423276,0.008961546941079312,22056.2,0.4089553050842847,0.0017117861529390248
2025-07-25 12:40:00-04:00,804.288818359375,805.2100219726562,803.72998046875,805.2100219726562,13742,0.0,0.0,LLY,0.92120361328125,0.11453641928783284,0.001505002453552562,0.018060029442630743,21971.85,0.6254366382439349,0.0017555444764612482
2025-07-25 12:45:00-04:00,805.219970703125,805.219970703125,804.4600830078125,804.7050170898438,14413,0.0,0.0,LLY,-0.51495361328125,-0.0639519177388991,-0.0006271716310426445,-0.007526059572511734,21226.7,0.67900333071085,0.0014108967008278337
2025-07-25 12:50:00-04:00,804.9299926757812,805.2399291992188,804.7650146484375,805.031494140625,14777,0.0,0.0,LLY,0.10150146484375,0.012609974254572706,0.00040571022156909997,0.0048685226588292,21030.65,0.702641145185717,0.0013671226319562438
2025-07-25 12:55:00-04:00,804.85009765625,805.8400268554688,804.4000244140625,805.8400268554688,10126,0.0,0.0,LLY,0.98992919921875,0.12299547482213849,0.0010043491723350506,0.012052190068020607,17054.8,0.5937331425756972,0.0013755139440417192
2025-07-25 13:00:00-04:00,805.9500122070312,806.0999755859375,805.6699829101562,805.77001953125,10637,0.0,0.0,LLY,-0.17999267578125,-0.022332982573987945,-8.687496511183834e-05,-0.0010424995813420601,16672.45,0.6379986144807751,0.001364911292102283
2025-07-25 13:05:00-04:00,806.0081787109375,806.0798950195312,805.5601196289062,805.5800170898438,36473,0.0,0.0,LLY,-0.42816162109375,-0.05312125018117261,-0.00023580232175524074,-0.002829627861062889,17672.6,2.0638163032038297,0.0013611884739853288
2025-07-25 13:10:00-04:00,805.427490234375,805.97998046875,805.427490234375,805.9149780273438,5793,0.0,0.0,LLY,0.48748779296875,0.06052534820072924,0.00041580095135684836,0.00498961141628218,17358.45,0.33372795382076165,0.0013650137401214396
2025-07-25 13:15:00-04:00,805.5399780273438,806.0,805.380126953125,805.9000244140625,10054,0.0,0.0,LLY,0.36004638671875,0.04469627784339815,-1.8554827356465076e-05,-0.0002226579282775809,17380.85,0.5784527223927484,0.001360113551420975
2025-07-25 13:20:00-04:00,806.239990234375,806.260009765625,805.9099731445312,805.9201049804688,4769,0.0,0.0,LLY,-0.31988525390625,-0.03967618299524673,2.491694477968487e-05,0.0002990033373562184,16122.8,0.29579229414245667,0.0012065746223073773
2025-07-25 13:25:00-04:00,806.1599731445312,807.3099975585938,806.1599731445312,807.135009765625,8108,0.0,0.0,LLY,0.97503662109375,0.12094827994132401,0.0015074754651835942,0.01808970558220313,16108.05,0.503350809067516,0.0012416784748801905
2025-07-25 13:30:00-04:00,807.0599975585938,808.0,807.0599975585938,807.1599731445312,12027,0.0,0.0,LLY,0.0999755859375,0.012387627467590057,3.092838075935411e-05,0.00037114056911224935,16233.9,0.7408570953375344,0.0012412926682891256
2025-07-25 13:35:00-04:00,807.2650146484375,807.9998779296875,806.85009765625,807.6099853515625,13482,0.0,0.0,LLY,0.344970703125,0.042733265639566226,0.0005575254249514661,0.006690305099417593,16581.65,0.8130674570986602,0.0012326424821090746
2025-07-25 13:40:00-04:00,807.239990234375,807.8900146484375,807.1900024414062,807.8900146484375,6771,0.0,0.0,LLY,0.6500244140625,0.08052430775558718,0.00034673827955833403,0.004160859354700008,12361.0,0.5477712159210419,0.0010327041178563548
2025-07-25 13:45:00-04:00,807.9000244140625,808.3150024414062,807.7100219726562,807.8049926757812,10592,0.0,0.0,LLY,-0.09503173828125,-0.011762809185477214,-0.00010523953894048255,-0.0012628744672857906,12140.45,0.8724553043750437,0.0008656912051444419
2025-07-25 13:50:00-04:00,807.52001953125,807.52001953125,807.010009765625,807.4000244140625,9432,0.0,0.0,LLY,-0.1199951171875,-0.014859708030168079,-0.0005013193349763245,-0.006015832019715894,11821.6,0.7978615415848954,0.0006251160724698074
