Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Price_Change,Price_Change_Pct,Return,Minute_Return,Volume_MA_20,Volume_Ratio,Price_Volatility
2025-07-25 09:30:00-04:00,214.6999969482422,214.86000061035156,213.8000030517578,214.091796875,6732603,0.0,0.0,AAPL,-0.6082000732421875,-0.28327903208531785,,,,,
2025-07-25 09:30:00-04:00,15.0600004196167,15.0600004196167,14.100000381469727,14.260000228881836,213685,0.0,0.0,DNA,-0.8000001907348633,-5.312086111849023,,,,,
2025-07-25 09:30:00-04:00,809.0,815.1900024414062,807.8099975585938,811.1799926757812,472970,0.0,0.0,LLY,2.17999267578125,0.2694675742622064,,,,,
2025-07-25 09:30:00-04:00,173.61500549316406,174.5500030517578,172.96499633789062,174.28500366210938,22326410,0.0,0.0,NVDA,0.6699981689453125,0.3859102887115901,,,,,
2025-07-25 09:30:00-04:00,71.0199966430664,71.25,70.57499694824219,70.7699966430664,1470114,0.0,0.0,NVO,-0.25,-0.3520135339578437,,,,,
2025-07-25 10:00:00-04:00,214.08999633789062,214.64999389648438,213.74000549316406,214.58529663085938,3317164,0.0,0.0,AAPL,0.49530029296875,0.23135144165588903,0.0023050848424028825,0.0023050848424028825,,,
2025-07-25 10:00:00-04:00,14.229999542236328,14.319999694824219,13.569999694824219,13.65999984741211,248958,0.0,0.0,DNA,-0.5699996948242188,-4.00561990977155,-0.042075762401076355,-0.042075762401076355,,,
2025-07-25 10:00:00-04:00,811.1799926757812,811.52001953125,807.989990234375,808.8599853515625,163792,0.0,0.0,LLY,-2.32000732421875,-0.2860040120770124,-0.0028600401207701243,-0.0028600401207701243,,,
2025-07-25 10:00:00-04:00,174.27999877929688,174.72000122070312,173.8800048828125,174.46189880371094,16211156,0.0,0.0,NVDA,0.1819000244140625,0.1043722892403823,0.0010149762623554714,0.0010149762623554714,,,
2025-07-25 10:00:00-04:00,70.76000213623047,71.1050033569336,70.75,70.94000244140625,379874,0.0,0.0,NVO,0.18000030517578125,0.2543814298213788,0.0024022298488621807,0.0024022298488621807,,,
2025-07-25 10:30:00-04:00,214.58999633789062,215.24000549316406,214.4138946533203,214.73019409179688,3017578,0.0,0.0,AAPL,0.14019775390625,0.06533284696342342,0.0006752441253548014,0.0006752441253548014,,,
2025-07-25 10:30:00-04:00,13.648599624633789,13.739999771118164,13.520000457763672,13.574999809265137,143859,0.0,0.0,DNA,-0.07359981536865234,-0.5392481089108593,-0.006222550446300046,-0.006222550446300046,,,
2025-07-25 10:30:00-04:00,808.760009765625,809.3499755859375,805.52001953125,808.0,174033,0.0,0.0,LLY,-0.760009765625,-0.09397222370641785,-0.0010632066947763308,-0.0010632066947763308,,,
2025-07-25 10:30:00-04:00,174.46820068359375,174.67999267578125,173.7899932861328,174.0449981689453,7818916,0.0,0.0,NVDA,-0.4232025146484375,-0.24256713429167248,-0.0023896371507149405,-0.0023896371507149405,,,
2025-07-25 10:30:00-04:00,70.92070007324219,71.22000122070312,70.80000305175781,71.03500366210938,348987,0.0,0.0,NVO,0.1143035888671875,0.16117098216619738,0.0013391770148527549,0.0013391770148527549,,,
2025-07-25 11:00:00-04:00,214.72999572753906,214.77999877929688,214.2100067138672,214.50999450683594,2115773,0.0,0.0,AAPL,-0.220001220703125,-0.10245481538698224,-0.0010254709911303728,-0.0010254709911303728,,,
2025-07-25 11:00:00-04:00,13.600000381469727,13.649999618530273,13.401200294494629,13.550000190734863,168411,0.0,0.0,DNA,-0.05000019073486328,-0.36764845097349813,-0.0018415925511255926,-0.0018415925511255926,,,
