Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Daily_Return,Price_Change,Price_Change_Pct
2023-10-18 00:00:00-04:00,598.6092529296875,607.1264665473323,594.6661051623697,598.6092529296875,2049100,0.0,0.0,LLY,,0.0,0.0
2023-10-19 00:00:00-04:00,596.4010791900176,596.4010791900176,570.1200267031162,582.4028930664062,3493700,0.0,0.0,LLY,-0.027073353417049195,-13.99818612361139,-2.347109455707653
2023-10-20 00:00:00-04:00,581.6141858711718,588.4358133737701,572.6238154724734,576.3303833007812,3666900,0.0,0.0,LLY,-0.010426647665935596,-5.283802570390549,-0.9084720934851677
2023-10-23 00:00:00-04:00,577.7302687919621,579.9778918067123,567.9512795810098,568.4540405273438,2781900,0.0,0.0,LLY,-0.013666367419895131,-9.27622826461834,-1.6056330723358145
2023-10-24 00:00:00-04:00,571.7563810910625,586.0700256092678,570.8790163419097,584.0097045898438,2633000,0.0,0.0,LLY,0.027364857936569953,12.253323498781242,2.143102185479532
2023-10-25 00:00:00-04:00,588.4556617255159,591.1764433222546,577.5429930173758,578.1246337890625,2283300,0.0,0.0,LLY,-0.010077008574565394,-10.331027936453438,-1.7556170512762144
2023-10-26 00:00:00-04:00,571.7564631624184,572.7422501678709,558.1131445331845,560.0255737304688,2846500,0.0,0.0,LLY,-0.031306502094490374,-11.730889431949663,-2.0517283472521552
2023-10-27 00:00:00-04:00,555.0078502396797,562.6969754448842,548.7283929747915,552.267333984375,2717400,0.0,0.0,LLY,-0.013853366899683195,-2.7405162553046694,-0.4937797283626132
2023-10-30 00:00:00-04:00,563.0913222461077,565.0628959250901,554.554374522228,557.6694946289062,2290900,0.0,0.0,LLY,0.009781785581191249,-5.421827617201416,-0.9628682600851239
2023-10-31 00:00:00-04:00,560.8830968450307,561.5140148486613,539.8267048569903,546.056884765625,3661400,0.0,0.0,LLY,-0.020823462597696296,-14.82621207940565,-2.6433693870974437
2023-11-01 00:00:00-04:00,547.1117099849378,550.4929517112124,543.4248767372694,546.5794067382812,2935900,0.0,0.0,LLY,0.000956900255695059,-0.532303246656511,-0.09729333826014536
2023-11-02 00:00:00-04:00,570.1101325864498,588.9485050737142,563.860217409366,572.042236328125,5181300,0.0,0.0,LLY,0.046585782918155516,1.9321037416751778,0.3389000881127471
2023-11-03 00:00:00-04:00,570.2086132892471,574.7136658834426,559.1185125324912,559.7395629882812,3056500,0.0,0.0,LLY,-0.021506582134237506,-10.469050300965819,-1.8360035357191689
2023-11-06 00:00:00-05:00,562.9828374202874,589.2146708279323,562.8941502990203,586.73046875,3978500,0.0,0.0,LLY,0.048220471709418566,23.74763132971259,4.218180333618964
2023-11-07 00:00:00-05:00,588.5147280266364,593.3845172950704,581.7423774270787,591.403076171875,3168200,0.0,0.0,LLY,0.00796380564968735,2.8883481452386377,0.4907860428444384
2023-11-08 00:00:00-05:00,599.0233138634927,616.9745171509817,583.7633500535559,610.330322265625,7776400,0.0,0.0,LLY,0.03200396963821217,11.307008402132283,1.8875740126383391
2023-11-09 00:00:00-05:00,606.0223116447354,606.8996763497842,575.1375939027749,582.9154663085938,6279800,0.0,0.0,LLY,-0.04491806314859759,-23.106845336141646,-3.8128703996772026
2023-11-10 00:00:00-05:00,586.5431567074081,590.3482793846348,577.6710753454473,589.2146606445312,3645900,0.0,0.0,LLY,0.010806359926985865,2.671503937123134,0.4554658777573617
2023-11-13 00:00:00-05:00,585.9023730801225,609.9555955831073,569.9326747117051,604.00146484375,5744800,0.0,0.0,LLY,0.025095784587307657,18.099091763627484,3.0890968521734288
2023-11-14 00:00:00-05:00,600.683036977079,608.4061404181983,595.2018234634679,603.2508544921875,3827600,1.13,0.0,LLY,-0.0012427293562221609,2.567817515108459,0.4274829414246372
2023-11-15 00:00:00-05:00,603.3102068199132,605.315020469118,577.1780676089645,581.2470092773438,4287000,0.0,0.0,LLY,-0.0364754480677304,-22.06319754256947,-3.657023748838263
2023-11-16 00:00:00-05:00,584.1703296572286,587.7158700995575,574.5411483991425,581.4544067382812,3030500,0.0,0.0,LLY,0.00035681467195058936,-2.715922918947399,-0.4649196956889287
2023-11-17 00:00:00-05:00,585.1085059900538,588.7922653865845,579.9334485265285,584.377685546875,2628200,0.0,0.0,LLY,0.005027528856462071,-0.7308204431787999,-0.12490340435953654
2023-11-20 00:00:00-05:00,584.1110010734044,597.3646863494793,583.3702949172488,590.1946411132812,2827200,0.0,0.0,LLY,0.009954102817876453,6.083640039876855,1.041521222626713
2023-11-21 00:00:00-05:00,591.0244350838941,594.1057687916634,584.4371032454275,585.2567749023438,1851600,0.0,0.0,LLY,-0.008366504652809525,-5.7676601815503545,-0.9758750804832041
2023-11-22 00:00:00-05:00,588.0219764590018,591.7551043009021,579.4791409806506,587.7158203125,2052200,0.0,0.0,LLY,0.004201652190299887,-0.3061561465018485,-0.052065425912392646
2023-11-24 00:00:00-05:00,590.9452083840133,596.0215288296947,589.5823042911445,593.6512451171875,1341700,0.0,0.0,LLY,0.010099140774416204,2.7060367331741872,0.4579166891925666
2023-11-27 00:00:00-05:00,593.7204491200048,596.209241259363,583.8147694781504,584.199951171875,2630700,0.0,0.0,LLY,-0.015920616730866644,-9.520497948129787,-1.6035320936378044
2023-11-28 00:00:00-05:00,584.6640493216905,588.0021698310018,582.0567492294202,584.2689819335938,1793900,0.0,0.0,LLY,0.00011816290223976011,-0.395067388096777,-0.06757169156460402
2023-11-29 00:00:00-05:00,584.861631206528,587.1726008087323,577.1977813650063,584.5258178710938,1908600,0.0,0.0,LLY,0.00043958509768904364,-0.33581333543429537,-0.057417569817588526
2023-11-30 00:00:00-05:00,584.1308423157301,588.8416930421096,578.9458986031702,583.7160034179688,5658400,0.0,0.0,LLY,-0.0013854211881939582,-0.4148388977613422,-0.07101814657085279
2023-12-01 00:00:00-05:00,584.3678477687322,594.5105441000222,575.7756434352875,576.802734375,3638600,0.0,0.0,LLY,-0.011843548921886438,-7.56511339373219,-1.2945807033391301
2023-12-04 00:00:00-05:00,574.9164268925889,579.8149857813415,567.2130941763135,578.4224243164062,2577100,0.0,0.0,LLY,0.002808048306430555,3.505997423817348,0.6098273174706782
2023-12-05 00:00:00-05:00,576.0522295803555,584.4666117657413,572.1906471605707,580.8618774414062,2157300,0.0,0.0,LLY,0.004217424882658971,4.809647861050735,0.8349326005654875
2023-12-06 00:00:00-05:00,583.4197078503994,586.540583782938,577.1583050880763,581.9481811523438,2093100,0.0,0.0,LLY,0.001870158385539833,-1.4715266980556407,-0.25222437265231534
2023-12-07 00:00:00-05:00,580.9902324071764,581.5728875407619,570.4524085769312,580.9803466796875,2095000,0.0,0.0,LLY,-0.001663093904236912,-0.00988572748894967,-0.00170153075517136
2023-12-08 00:00:00-05:00,581.7013166672978,590.8860622431207,577.5237526466716,590.63916015625,2446800,0.0,0.0,LLY,0.01662502618507289,8.93784348895224,1.5365004741882355
2023-12-11 00:00:00-05:00,591.2415630124261,593.7402409649446,560.3788033943254,576.802734375,5614100,0.0,0.0,LLY,-0.023426191005672004,-14.438828637426127,-2.4421200302392587
2023-12-12 00:00:00-05:00,574.7880463531505,578.5903143008281,571.0054895824109,577.5138549804688,2846100,0.0,0.0,LLY,0.0012328662176668281,2.7258086273182016,0.474228482066146
2023-12-13 00:00:00-05:00,576.032474584385,591.2514932297576,575.0942345656299,590.0960083007812,3112500,0.0,0.0,LLY,0.0217867557839595,14.06353371639625,2.441448067063107
2023-12-14 00:00:00-05:00,587.1330521121961,587.1330521121961,561.642887870673,566.5611572265625,5275900,0.0,0.0,LLY,-0.039883088079156526,-20.571894885633583,-3.50378756767767
2023-12-15 00:00:00-05:00,565.0106701009809,566.6007652358775,554.6902118487384,564.951416015625,5317000,0.0,0.0,LLY,-0.0028412488050143514,-0.0592540853558603,-0.01048725068241104
2023-12-18 00:00:00-05:00,569.3264750443575,575.8249539346336,568.5660577133787,572.5757446289062,3033900,0.0,0.0,LLY,0.013495547399549057,3.249269584548756,0.5707216732360106
2023-12-19 00:00:00-05:00,573.0596721001195,577.8594336028817,570.0968474274778,572.6251220703125,2192700,0.0,0.0,LLY,8.623739630864158e-05,-0.43455002980704194,-0.07582980463701544
2023-12-20 00:00:00-05:00,569.3363665446612,572.6744871456906,562.9663417580246,563.1441040039062,2647100,0.0,0.0,LLY,-0.016557111626761767,-6.192262540754996,-1.087628141222777
2023-12-21 00:00:00-05:00,564.3292718440476,567.8748124129289,559.9937169142328,564.9119873046875,1786500,0.0,0.0,LLY,0.003139308905503402,0.5827154606398608,0.10325806044682619
2023-12-22 00:00:00-05:00,565.9192526875081,568.7635690385334,560.388610769928,563.3218383789062,2226100,0.0,0.0,LLY,-0.002814861361622345,-2.5974143086018557,-0.458972600113343
2023-12-26 00:00:00-05:00,562.4429038861236,565.6724021844916,560.605966990042,563.598388671875,1678700,0.0,0.0,LLY,0.0004909276973259491,1.155484785751355,0.20544037052786837
2023-12-27 00:00:00-05:00,563.4305606635977,576.447231413567,563.4305606635977,574.3041381835938,2163400,0.0,0.0,LLY,0.01899535152495191,10.873577519996047,1.929887776621374
2023-12-28 00:00:00-05:00,574.7682849662864,579.4199419686402,572.8128397336625,573.6522827148438,1973500,0.0,0.0,LLY,-0.001135035298216125,-1.1160022514426373,-0.1941655934457305
