Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Daily_Return,Price_Change,Price_Change_Pct
2023-10-18 00:00:00-04:00,69.19999694824219,69.5999984741211,66.0,66.0,371588,0.0,0.0,DNA,,-3.1999969482421875,-4.624273250525734
2023-10-19 00:00:00-04:00,66.0,66.4000015258789,62.0,62.400001525878906,542383,0.0,0.0,DNA,-0.05454543142607715,-3.5999984741210938,-5.454543142607718
2023-10-20 00:00:00-04:00,62.400001525878906,64.80000305175781,60.400001525878906,62.79999923706055,487910,0.0,0.0,DNA,0.006410219573724785,0.3999977111816406,0.6410219573724708
2023-10-23 00:00:00-04:00,61.599998474121094,62.20000076293945,59.20000076293945,59.599998474121094,374068,0.0,0.0,DNA,-0.05095542678049936,-2.0,-3.246753327177799
2023-10-24 00:00:00-04:00,60.20000076293945,64.80000305175781,60.0,62.79999923706055,399893,0.0,0.0,DNA,0.05369128934338696,2.5999984741210938,4.318934287658206
2023-10-25 00:00:00-04:00,61.599998474121094,61.599998474121094,56.400001525878906,57.599998474121094,443983,0.0,0.0,DNA,-0.08280256092536298,-4.0,-6.493506654355598
2023-10-26 00:00:00-04:00,58.400001525878906,60.0,57.20000076293945,58.400001525878906,322028,0.0,0.0,DNA,0.01388894223872672,0.0,0.0
2023-10-27 00:00:00-04:00,58.79999923706055,58.79999923706055,54.0,54.0,356628,0.0,0.0,DNA,-0.0753424899129348,-4.799999237060547,-8.163264114526037
2023-10-30 00:00:00-04:00,54.79999923706055,56.0,52.0,53.20000076293945,595598,0.0,0.0,DNA,-0.014814800686306473,-1.5999984741210938,-2.9197052853953966
2023-10-31 00:00:00-04:00,53.20000076293945,55.20000076293945,52.79999923706055,54.79999923706055,264530,0.0,0.0,DNA,0.03007515885668366,1.5999984741210938,3.007515885668362
2023-11-01 00:00:00-04:00,54.79999923706055,55.20000076293945,52.400001525878906,54.400001525878906,299378,0.0,0.0,DNA,-0.007299228407856018,-0.3999977111816406,-0.7299228407856021
2023-11-02 00:00:00-04:00,56.400001525878906,63.20000076293945,55.599998474121094,61.599998474121094,675348,0.0,0.0,DNA,0.13235288136558299,5.1999969482421875,9.219852495670928
2023-11-03 00:00:00-04:00,63.20000076293945,68.0,62.79999923706055,65.5999984741211,643628,0.0,0.0,DNA,0.06493506654355596,2.3999977111816406,3.7974646870400064
2023-11-06 00:00:00-05:00,66.4000015258789,66.80000305175781,59.599998474121094,60.79999923706055,530390,0.0,0.0,DNA,-0.07317072177911899,-5.600002288818359,-8.433738192966457
2023-11-07 00:00:00-05:00,60.0,65.19999694824219,60.0,61.599998474121094,493605,0.0,0.0,DNA,0.013157882353605599,1.5999984741210938,2.6666641235351562
2023-11-08 00:00:00-05:00,62.400001525878906,63.20000076293945,59.20000076293945,59.599998474121094,626703,0.0,0.0,DNA,-0.03246753327177798,-2.8000030517578125,-4.487184268091048
2023-11-09 00:00:00-05:00,55.599998474121094,56.0,50.400001525878906,50.400001525878906,908780,0.0,0.0,DNA,-0.15436236885537702,-5.1999969482421875,-9.352512753507567
2023-11-10 00:00:00-05:00,51.20000076293945,51.599998474121094,50.0,51.20000076293945,501870,0.0,0.0,DNA,0.015873000254767344,0.0,0.0
2023-11-13 00:00:00-05:00,54.0,54.400001525878906,48.880001068115234,51.20000076293945,652423,0.0,0.0,DNA,0.0,-2.799999237060547,-5.185183772334346
2023-11-14 00:00:00-05:00,54.0,58.0,54.0,57.599998474121094,805873,0.0,0.0,DNA,0.12499995343387194,3.5999984741210938,6.666663840964988
2023-11-15 00:00:00-05:00,58.0,63.599998474121094,57.599998474121094,62.400001525878906,659660,0.0,0.0,DNA,0.08333338852282068,4.400001525878906,7.586209527377425
2023-11-16 00:00:00-05:00,60.79999923706055,60.79999923706055,56.0,58.400001525878906,355868,0.0,0.0,DNA,-0.06410256253505209,-2.3999977111816406,-3.9473647060816504
2023-11-17 00:00:00-05:00,59.20000076293945,60.79999923706055,57.20000076293945,60.79999923706055,307368,0.0,0.0,DNA,0.04109585014510864,1.5999984741210938,2.7027000903735274
2023-11-20 00:00:00-05:00,60.400001525878906,63.20000076293945,59.20000076293945,61.20000076293945,370965,0.0,0.0,DNA,0.0065789725476688155,0.7999992370605469,1.3245020146527318
2023-11-21 00:00:00-05:00,60.400001525878906,60.79999923706055,56.79999923706055,57.20000076293945,285245,0.0,0.0,DNA,-0.0653594763093901,-3.200000762939453,-5.298014374334717
2023-11-22 00:00:00-05:00,57.79999923706055,59.20000076293945,54.400001525878906,55.20000076293945,288270,0.0,0.0,DNA,-0.034965034498667724,-2.5999984741210938,-4.498267315640398
2023-11-24 00:00:00-05:00,55.599998474121094,58.400001525878906,54.79999923706055,58.400001525878906,150955,0.0,0.0,DNA,0.057971027512881745,2.8000030517578125,5.035976850001297
2023-11-27 00:00:00-05:00,57.599998474121094,58.400001525878906,55.20000076293945,55.599998474121094,342905,0.0,0.0,DNA,-0.0479452564828623,-2.0,-3.472222314204701
2023-11-28 00:00:00-05:00,54.79999923706055,58.400001525878906,54.0,57.599998474121094,458528,0.0,0.0,DNA,0.035971224008772174,2.799999237060547,5.109487730005191
2023-11-29 00:00:00-05:00,58.400001525878906,62.0,55.599998474121094,55.599998474121094,520463,0.0,0.0,DNA,-0.03472222314204698,-2.8000030517578125,-4.7945256482862275
2023-11-30 00:00:00-05:00,56.79999923706055,56.79999923706055,51.599998474121094,51.599998474121094,690223,0.0,0.0,DNA,-0.07194244801754435,-5.200000762939453,-9.154931043637383
2023-12-01 00:00:00-05:00,51.599998474121094,57.20000076293945,51.20000076293945,57.20000076293945,660310,0.0,0.0,DNA,0.10852717934917999,5.600002288818359,10.85271793491801
2023-12-04 00:00:00-05:00,55.20000076293945,57.599998474121094,54.0,56.0,571560,0.0,0.0,DNA,-0.020979034037302835,0.7999992370605469,1.449273960151203
2023-12-05 00:00:00-05:00,55.20000076293945,55.599998474121094,51.2400016784668,52.0,605238,0.0,0.0,DNA,-0.0714285714285714,-3.200000762939453,-5.797102751288169
2023-12-06 00:00:00-05:00,54.0,54.400001525878906,51.20000076293945,52.0,468353,0.0,0.0,DNA,0.0,-2.0,-3.7037037037037033
2023-12-07 00:00:00-05:00,52.400001525878906,53.599998474121094,51.20000076293945,53.20000076293945,313475,0.0,0.0,DNA,0.02307693774883557,0.7999992370605469,1.526716056802879
2023-12-08 00:00:00-05:00,52.0,54.79999923706055,51.20000076293945,54.400001525878906,447820,0.0,0.0,DNA,0.022556404994930057,2.4000015258789062,4.615387549767128
2023-12-11 00:00:00-05:00,54.0,55.20000076293945,52.79999923706055,54.400001525878906,330143,0.0,0.0,DNA,0.0,0.40000152587890625,0.740743566442419
2023-12-12 00:00:00-05:00,53.20000076293945,54.79999923706055,52.0,53.20000076293945,270938,0.0,0.0,DNA,-0.022058836935300308,0.0,0.0
2023-12-13 00:00:00-05:00,53.20000076293945,58.0,51.20000076293945,57.599998474121094,764108,0.0,0.0,DNA,0.08270672270829738,4.399997711181641,8.270672270829735
2023-12-14 00:00:00-05:00,59.20000076293945,69.19999694824219,59.0,64.4000015258789,1299153,0.0,0.0,DNA,0.11805561166486767,5.200000762939453,8.783784959331912
2023-12-15 00:00:00-05:00,66.4000015258789,67.5999984741211,62.400001525878906,64.4000015258789,755505,0.0,0.0,DNA,0.0,-2.0,-3.012048123553905
